"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00809)","GAIN ON SALE OF FIXED ASSETS","A","-2860","CAPITAL REL COSTS-MOVABLE EQUIP","2"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00810)","GRANT REVENUE","B","-4085","VOLUNTEER SERVICE COORDINATION","5"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00811)","GRANT - REIMBURSE EXPENSE","B","-50000","PALLIATIVE CARE SERVICES","53"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00813)","GRANT REVENUE","B","-23883","CENTER FOR LOSS AND HEALING","53"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00814)","AFFILIATE LOSS FROM OPERATIONS","A","-1741554","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00815)","AFFILIATE SUPPORT","A","-600697","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00816)","PACE BUILDING DEPRECIATION","B","-60118","CAPITAL REL COSTS-BLDG & FIXT","1"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00817)","PACE MEAL REVENUE","B","-9096","INPATIENT- GENERAL CARE - CARE CENTE","10"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A81000A ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"\"A. Costs incurred and adjustments required as a result of transactions with related organizations or the claiming of home office costs","\"","","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"     and/or related organization:","","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","","","","","Amount","","","","Net"
"-------------","-------------","-------------", ,"","","","","","","","Amount","","(from","","","","Adjustments"
"-------------","-------------","-------------", ,"","","","","","","","Allowable","","\"Worksheet A","\"","","","","(col. 4 minus"
"-------------","-------------","-------------", ,"","Line No.","Cost Center","Expense Items","","","","In Cost","","col. 5)","","","","col. 5) *"
"-------------","-------------","-------------", ,"","1","2","3","","","","4","","5","","","",""
 , , , , , , , , , , , 
"Entity[33962] Report(A81000A)", , , , , ,"Entity[33962] Report(A81000A[0100])","Entity[33962] Report(A81000A[0200])","Entity[33962] Report(A81000A[0300])","Entity[33962] Report(A81000A[0400])","Entity[33962] Report(A81000A[0500])"
"HOSPC","hospc_2013_DATA",33962,"A81000A","Line(00100)", ,"1","CAPITAL REL COSTS-BLDG & FIXT","RENTAL EXPENSE","522000","522000"
"HOSPC","hospc_2013_DATA",33962,"A81000A","Line(00200)", ,"1","CAPITAL REL COSTS-BLDG - CARE CENTER","RENTAL EXPENSE","504000","504000"
"HOSPC","hospc_2013_DATA",33962,"A81000A","Line(00300)", ,"3","PLANT OPERATION AND MAINTENANCE","ADMINISTRATION OVERHEAD ALLOC","341954","341954"
"HOSPC","hospc_2013_DATA",33962,"A81000A","Line(00400)", ,"6","ADMINISTRATIVE AND GENERAL","ADMINISTRATION OVERHEAD ALLOC","10227591","10227591"
"HOSPC","hospc_2013_DATA",33962,"A81000A","Line(00401)", ,"2","CAPITAL REL COSTS-MOVABLE EQUIP","DEPRECIATION EXPENSE","405439","405439"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A81000B ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"\"The Secretary"," by virtue of the authority granted under section 1814(b)(1) of the Social Security Act"," requires that you furnish\"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"the information requested under Part B of this worksheet.","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"This information is used by the Centers for Medicare and Medicare Services and its intermediaries in determining that the costs applicable to","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"\"services"," facilities"," and supplies furnished by organizations related to you by common ownership or control represent reasonable costs\"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"\"as determined under section 1861 of the Social Security Act.  If you do not provide all or any part of the requested information"," the cost \"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"report is considered incomplete and not acceptable for purposes of claiming reimbursement under title XVIII.","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"\" *  The amounts on lines 1-4 and subscripts as appropriate are transferred in detail to Worksheet A"," column 9"," lines as appropriate.\"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"  Positive amounts increase cost and negative amounts decrease cost.  For related organizational or home office cost which has not ","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"\"  been posted to Worksheet A"," columns 1 and/or 2"," the amount allowable should be indicated in column 4 of this part.\"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","Related Organization(s) and/or Home Office","","","","","","",""
"-------------","-------------","-------------", ,"","","","Percentage","","","","","Percentage","","","","Type of"
"-------------","-------------","-------------", ,"","Symbol","","of","","","","","of","","","",""
"-------------","-------------","-------------", ,"","-1","Name","Ownership","","Name","","","Ownership","","","","Business"
"-------------","-------------","-------------", ,"","1","2","3","","4","","","5","","","","6"
 , , , , , , , , , , , 
"Entity[33962] Report(A81000B)", , , , , ,"Entity[33962] Report(A81000B[0100])","Entity[33962] Report(A81000B[0200])", ,"Entity[33962] Report(A81000B[0400])", ,"Entity[33962] Report(A81000B[0600])"
"HOSPC","hospc_2013_DATA",33962,"A81000B","Line(00100)", ,"E","HOSPICE FOUNDATION", ,"HOSPICE FOUNDATION", ,"501 (C) 3"
"HOSPC","hospc_2013_DATA",33962,"A81000B","Line(00200)", ,"E","SUNCOAST CARING COMMUNITY", ,"SUNCOAST CARING COMMUNITY", ,"501 (C) 3"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
